ID,Price,Levy,Manufacturer,Model,Prod..year,Category,Leather.interior,Fuel.type,Mileage,Cylinders,Gear.box.type,Drive.wheels,Color,Airbags
45797765,15994,1185,HYUNDAI,H1,2009,Minivan,TRUE,Diesel,74121,4,Automatic,Front,Black,4
45801429,12720,531,HYUNDAI,Accent,2012,Sedan,TRUE,Diesel,169486,4,Automatic,Front,Grey,4
45729750,42692,831,SSANGYONG,Actyon,2017,Jeep,TRUE,Diesel,29308,4,Automatic,Front,White,4
45730115,24709,528,HYUNDAI,Elantra,2014,Sedan,TRUE,Diesel,133480,4,Automatic,Front,White,4
45782411,16308,0,MERCEDES-BENZ,ML 500,2005,Jeep,TRUE,LPG,168520,8,Tiptronic,4x4,Brown,12
45733429,45044,1017,HYUNDAI,Sonata,2017,Sedan,TRUE,Petrol,87810,4,Automatic,Front,Brown,4
45384274,28225,640,FORD,Fusion,2013,Sedan,TRUE,Hybrid,126000,4,Variator,Front,Grey,4
45727536,15850,642,SSANGYONG,Korando,2012,Jeep,TRUE,Diesel,142014,4,Automatic,Front,Silver,4
45809995,53540,1091,CHEVROLET,Impala,2016,Sedan,TRUE,Petrol,62230,4,Automatic,Front,Black,4
45805617,11917,753,HYUNDAI,Sonata,2012,Sedan,TRUE,Hybrid,116000,4,Automatic,Front,White,8
45797668,20005,583,HYUNDAI,Elantra,2011,Sedan,TRUE,Petrol,106616,4,Automatic,Front,Black,4
45789491,15681,0,AUDI,A4,2010,Sedan,TRUE,Petrol,192000,4,Manual,4x4,Black,10
45807037,25089,0,FIAT,500C,2014,Hatchback,TRUE,Diesel,20000,4,Manual,Front,Black,12
45631242,10506,639,SUBARU,XV,2014,Sedan,TRUE,Petrol,142211,4,Automatic,4x4,Black,0
44466911,10976,831,HYUNDAI,Sonata,2011,Sedan,FALSE,Petrol,149000,4,Tiptronic,Front,Blue,10
45787241,28225,1850,MERCEDES-BENZ,CLS 350 AMG,2008,Coupe,TRUE,Petrol,77300,6,Tiptronic,Rear,Black,12
45798495,22580,779,TOYOTA,Camry,2013,Sedan,TRUE,Petrol,47000,4,Automatic,Front,White,8
45476423,26657,0,MERCEDES-BENZ,R 320,2007,Minivan,TRUE,Diesel,180000,6,Tiptronic,4x4,White,10
45801481,14454,531,HYUNDAI,Elantra,2012,Sedan,TRUE,Petrol,149935,4,Automatic,Front,Black,4
45012965,65858,919,LAND ROVER,Land Rover Sport,2012,Jeep,TRUE,Diesel,110000,6,Tiptronic,4x4,Black,12
45730753,15423,687,HYUNDAI,Elantra,2010,Sedan,TRUE,Petrol,80861,4,Automatic,Front,Silver,4
45781021,10349,836,DODGE,Caliber,2010,Jeep,FALSE,Petrol,90000,4,Automatic,Front,Yellow,12
45789501,16308,562,CHEVROLET,Cruze,2015,Jeep,FALSE,Petrol,144000,4,Automatic,Front,Brown,0
45786465,27598,0,VOLKSWAGEN,CC,2013,Sedan,TRUE,Petrol,101000,8,Automatic,Front,Grey,8
45810410,20814,640,CHEVROLET,Orlando,2013,Jeep,TRUE,Diesel,151522,4,Automatic,Front,Silver,4
45803239,15681,891,HYUNDAI,Sonata,2016,Sedan,TRUE,LPG,195432,4,Automatic,Front,Silver,4
45624167,16308,586,TOYOTA,Prius,2012,Sedan,FALSE,Hybrid,180000,4,Variator,Front,Grey,12
45732126,45436,765,HYUNDAI,Santa FE,2015,Jeep,TRUE,Diesel,115459,4,Automatic,Front,Blue,4
45802028,15285,836,HYUNDAI,Genesis,2010,Coupe,TRUE,Petrol,115363,4,Automatic,Front,Red,4
45730392,32935,639,SSANGYONG,REXTON,2014,Jeep,TRUE,Diesel,117527,4,Automatic,Front,Silver,4
45798172,19429,0,HYUNDAI,Elantra,2012,Sedan,FALSE,Petrol,186560,4,Tiptronic,Front,Grey,6
45760526,39201,1055,TOYOTA,Highlander,2013,Jeep,TRUE,Petrol,115200,6,Tiptronic,4x4,Black,8
45805906,18000,0,HYUNDAI,Elantra,2014,Coupe,TRUE,Petrol,1.00E+05,4,Automatic,Front,Black,12
45792257,12074,707,KIA,Optima,2011,Sedan,TRUE,Petrol,48656,4,Automatic,Front,White,4
45732830,13495,707,HYUNDAI,Sonata,2011,Sedan,TRUE,Petrol,91678,4,Automatic,Front,Grey,4
45779535,18189,650,CHEVROLET,Cruze,2016,Sedan,FALSE,Petrol,0,4,Automatic,Front,Blue,6
45526904,36065,1202,JEEP,Compass,2017,Jeep,FALSE,Petrol,38000,4,Tiptronic,4x4,Sky blue,6
45810334,19933,639,CHEVROLET,Malibu,2014,Sedan,TRUE,Petrol,145783,4,Automatic,Front,Black,4
45776100,34497,749,HYUNDAI,Santa FE,2014,Jeep,TRUE,Petrol,127200,4,Automatic,4x4,Black,8
45761494,18817,0,VOLKSWAGEN,Golf,2011,Hatchback,FALSE,Diesel,13120,4,Automatic,Front,Silver,8
45780502,10349,0,MERCEDES-BENZ,C 200,2004,Sedan,FALSE,Petrol,96000,4,Tiptronic,Rear,Silver,8
45754842,11760,1113,ACURA,MDX,2012,Jeep,TRUE,Petrol,124978,6,Automatic,4x4,Black,12
45631908,11917,1195,FORD,Transit,2008,Microbus,FALSE,Diesel,150000,4,Manual,Front,White,4
45809829,54850,831,HONDA,Civic,2018,Sedan,TRUE,Petrol,13048,4,Automatic,Front,Grey,4
45806581,20071,781,TOYOTA,Camry,2012,Sedan,FALSE,Petrol,84000,4,Tiptronic,Front,Silver,12
45803007,67981,1077,HYUNDAI,Santa FE,2019,Jeep,TRUE,Diesel,10120,4,Automatic,Front,Grey,4
45810198,21103,640,CHEVROLET,Malibu,2013,Sedan,TRUE,Petrol,101124,4,Automatic,Front,White,4
45724246,27284,640,AUDI,A4,2013,Sedan,TRUE,Petrol,144000,4,Automatic,Front,White,12
45797074,36137,880,HYUNDAI,Elantra,2018,Sedan,TRUE,LPG,47181,4,Automatic,Front,Silver,4
45809948,47201,900,HONDA,Civic,2015,Sedan,TRUE,Petrol,104867,4,Automatic,Front,Black,4
45812631,54882,0,LEXUS,IS 200,2015,Sedan,TRUE,Petrol,71000,4,Tiptronic,Rear,Black,12
45801571,20071,730,HYUNDAI,Elantra,2016,Sedan,TRUE,Petrol,72507,4,Automatic,Front,Black,4
45731768,47694,1091,HYUNDAI,H1,2016,Universal,TRUE,Diesel,79000,4,Automatic,Front,Black,4
45648965,15681,777,FORD,Fusion,2014,Sedan,FALSE,Petrol,118000,4,Tiptronic,Front,White,10
45776738,22423,0,BMW,128 M tech,2013,Cabriolet,TRUE,Petrol,67646,6,Manual,Front,Black,8
45797896,18240,687,HYUNDAI,Elantra,2010,Sedan,TRUE,Petrol,52418,4,Automatic,Front,White,4
37007036,21953,0,TOYOTA,Prius,2012,Sedan,FALSE,Petrol,123200,4,Automatic,Front,Beige,6
45776196,32302,0,HYUNDAI,Grandeur,2012,Sedan,TRUE,Petrol,122000,6,Automatic,Front,White,12
44236177,28100,562,BUICK,Encore,2015,Jeep,FALSE,Petrol,85000,4,Tiptronic,Front,Black,10
45814500,15681,0,HYUNDAI,Sonata,2011,Sedan,TRUE,Petrol,27200,4,Automatic,Front,Black,6
45788166,14897,761,TOYOTA,Prius,2010,Hatchback,TRUE,Hybrid,163200,4,Automatic,Front,Brown,16
45815887,10976,1275,HYUNDAI,Sonata,2019,Sedan,TRUE,Petrol,29419,4,Automatic,Front,Blue,12
45801306,10349,1132,RENAULT,Megane,2006,Universal,FALSE,Diesel,163000,4,Manual,Front,White,6
45797350,14113,531,HYUNDAI,I30,2012,Hatchback,TRUE,Diesel,31593,4,Automatic,Front,White,4
45783744,11000,0,JEEP,Liberty,2001,Jeep,TRUE,LPG,137582,6,Automatic,4x4,Silver,6
45495079,11917,0,HONDA,FIT HYBRYD,2011,Hatchback,FALSE,Hybrid,150000,4,Automatic,Front,White,2
45451302,20385,1750,LEXUS,RX 400,2008,Jeep,TRUE,Hybrid,182000,6,Automatic,4x4,Grey,10
45730021,33538,730,SSANGYONG,Actyon,2016,Jeep,TRUE,Petrol,49799,4,Automatic,Front,Blue,4
45809403,16292,446,HONDA,FIT,2014,Universal,TRUE,Petrol,30425,4,Automatic,Front,Blue,4
45809735,19306,501,TOYOTA,Aqua,2014,Hatchback,TRUE,Petrol,82000,4,Automatic,Front,Black,4
45209376,19601,690,FORD,Escape,2016,Jeep,TRUE,Petrol,108295,4,Automatic,Front,Black,10
44505678,21953,0,CHEVROLET,Volt,2012,Sedan,TRUE,Plug-in Hybrid,2.00E+05,4,Tiptronic,Front,Black,10
45615518,12231,530,NISSAN,Juke,2013,Jeep,TRUE,Petrol,110531,4,Automatic,4x4,Red,0
45782749,10349,0,TOYOTA,Ipsum,2002,Minivan,FALSE,LPG,162000,4,Automatic,Front,Silver,0
45761437,18817,308,TOYOTA,Prius,2014,Hatchback,FALSE,Hybrid,145000,4,Automatic,Front,Grey,10
45787712,15524,0,MERCEDES-BENZ,CL 550,2003,Coupe,TRUE,Petrol,149000,8,Tiptronic,Rear,Silver,12
45797045,34406,777,HYUNDAI,H1,2014,Minivan,TRUE,Diesel,125445,4,Automatic,Front,Silver,4
45797660,13768,862,HYUNDAI,H1,2011,Minivan,TRUE,Diesel,53440,4,Automatic,Front,Silver,4
45767603,30107,1327,SUBARU,Forester,2018,Jeep,FALSE,Petrol,80000,4,Automatic,4x4,Blue,12
45461654,40769,0,BMW,X3 3.5i,2012,Jeep,TRUE,Petrol,91000,6,Automatic,4x4,Golden,12
44440062,18817,1768,MERCEDES-BENZ,E 350,2007,Sedan,TRUE,Petrol,123000,6,Manual,Rear,White,8
45801724,10976,0,MERCEDES-BENZ,C 200,1999,Sedan,FALSE,Petrol,150000,4,Tiptronic,Rear,Silver,4
39531503,38574,0,MERCEDES-BENZ,E 350 AMG,2010,Sedan,TRUE,Diesel,155000,6,Tiptronic,Rear,Black,12
45393419,36065,1079,TOYOTA,CHR,2018,Jeep,FALSE,Petrol,37214,4,Automatic,Front,Grey,10
45770518,23521,0,HYUNDAI,Sonata,2014,Sedan,TRUE,Hybrid,109000,4,Tiptronic,Front,Sky blue,10
45815284,10976,0,FORD,Transit,1997,Microbus,FALSE,Diesel,2.00E+05,4,Manual,Rear,White,2
45769154,16308,934,TOYOTA,RAV 4,2015,Jeep,FALSE,Petrol,73000,4,Automatic,4x4,Orange,0
45641384,18817,609,TOYOTA,Camry,2018,Sedan,TRUE,Hybrid,35058,4,Automatic,Front,White,12
45796650,58018,1384,MERCEDES-BENZ,GL 450,2014,Jeep,TRUE,Petrol,84000,8,Tiptronic,4x4,White,0
45733708,49751,1017,HYUNDAI,Sonata,2017,Sedan,TRUE,Petrol,43178,4,Automatic,Front,White,4
45794496,12858,0,TOYOTA,Aqua,2012,Hatchback,FALSE,Hybrid,120000,4,Automatic,Front,White,9
45732128,44542,765,HYUNDAI,Santa FE,2015,Jeep,TRUE,Diesel,93876,4,Automatic,Front,Blue,4
43637471,37633,0,MERCEDES-BENZ,R 350,2011,Jeep,TRUE,Diesel,162000,6,Tiptronic,4x4,Black,12
45797023,19369,707,HYUNDAI,Genesis,2011,Coupe,TRUE,Petrol,153651,4,Automatic,Front,Red,4
45803167,15994,765,HYUNDAI,Sonata,2015,Sedan,TRUE,LPG,39878,4,Automatic,Front,Black,4
45638976,15367,530,HYUNDAI,Veloster,2013,Coupe,TRUE,Petrol,135000,4,Tiptronic,Front,Black,12
45727251,21357,642,SSANGYONG,Korando,2012,Jeep,TRUE,Diesel,143265,4,Automatic,Front,Black,4
45797254,51523,1017,HYUNDAI,Elantra,2017,Sedan,TRUE,Petrol,17013,4,Automatic,Front,Grey,4
45732360,64002,1079,HYUNDAI,Santa FE,2018,Jeep,TRUE,Diesel,41778,4,Automatic,Front,Blue,4
45797536,20266,531,HYUNDAI,Elantra,2012,Sedan,TRUE,Petrol,88288,4,Automatic,Front,White,4
45802906,28068,640,HYUNDAI,Santa FE,2013,Jeep,TRUE,Diesel,53240,4,Automatic,Front,Grey,4
45798490,17876,640,HYUNDAI,Elantra gt,2013,Hatchback,FALSE,Petrol,53000,4,Automatic,Front,White,8
45797345,16465,528,HYUNDAI,Elantra,2014,Sedan,TRUE,Petrol,122518,4,Automatic,Front,Silver,4
45730946,15245,707,HYUNDAI,Genesis,2011,Coupe,TRUE,Petrol,117492,4,Automatic,Front,Grey,4
45815824,42965,779,TOYOTA,Avalon LIMITED,2013,Sedan,TRUE,Hybrid,97852,5,Tiptronic,Front,Carnelian red,10
45803998,56513,930,HYUNDAI,Tucson,2018,Jeep,TRUE,Diesel,41500,4,Automatic,Front,Black,4
44528130,14113,0,MITSUBISHI,Pajero,2003,Jeep,FALSE,Petrol,120000,6,Tiptronic,Rear,White,2
45810537,22063,642,CHEVROLET,Orlando,2012,Jeep,TRUE,Diesel,110297,4,Automatic,Front,Grey,4
45805751,26657,1308,BMW,550 F10,2012,Sedan,TRUE,Petrol,168000,8,Tiptronic,Rear,White,12
45802170,31082,777,HYUNDAI,H1,2014,Minivan,TRUE,Diesel,170971,4,Automatic,Front,Grey,4
45209108,53314,1327,TOYOTA,Camry,2018,Sedan,TRUE,Petrol,6800,6,Automatic,Front,Black,8
45730784,16778,531,HYUNDAI,Elantra,2012,Sedan,TRUE,Petrol,41279,4,Automatic,Front,White,4
45798110,12585,1047,HYUNDAI,Elantra,2007,Sedan,TRUE,Petrol,126184,4,Automatic,Front,Silver,4
45730472,28482,640,SSANGYONG,REXTON,2013,Jeep,TRUE,Diesel,198288,4,Automatic,Front,White,4
45801501,26017,831,HYUNDAI,Elantra,2017,Sedan,TRUE,Petrol,107220,4,Automatic,Front,White,4
41856770,17500,0,KIA,Optima,2011,Sedan,FALSE,Hybrid,0,4,Automatic,Front,Black,12
45800773,15053,585,TOYOTA,Prius,2013,Sedan,FALSE,Hybrid,179000,4,Variator,Front,Silver,6
45730615,29711,583,HYUNDAI,Elantra,2011,Sedan,TRUE,Petrol,45898,4,Automatic,Front,White,4
45730291,32035,707,SSANGYONG,REXTON,2011,Jeep,TRUE,Diesel,53323,4,Automatic,Front,Black,4
45732144,36827,640,HYUNDAI,Santa FE,2013,Jeep,TRUE,Diesel,171755,4,Automatic,Front,Silver,4
45809554,34102,595,HONDA,FIT,2015,Hatchback,TRUE,Petrol,65000,4,Automatic,Front,White,4
45732575,57372,765,HYUNDAI,Santa FE,2015,Jeep,TRUE,Diesel,48764,4,Automatic,Front,Silver,4
45804346,26372,753,JEEP,Compass,2012,Jeep,TRUE,Petrol,121456,4,Automatic,Front,Red,4
45801910,19130,528,HYUNDAI,Elantra,2014,Sedan,TRUE,Diesel,142495,4,Automatic,Front,White,4
45783199,26657,0,KIA,Optima,2017,Sedan,FALSE,Petrol,140800,4,Automatic,Front,Black,10
45732757,16894,836,HYUNDAI,Sonata,2010,Sedan,TRUE,Petrol,126799,4,Automatic,Front,Black,4
45801470,21395,730,HYUNDAI,Elantra,2016,Sedan,TRUE,Petrol,144889,4,Automatic,Front,White,4
45765948,10976,707,DODGE,Caliber,2011,Universal,FALSE,Petrol,167000,4,Automatic,Front,Grey,5
45803376,13642,765,HYUNDAI,Sonata,2015,Sedan,TRUE,LPG,43000,4,Automatic,Front,Silver,4
42866426,25559,900,MITSUBISHI,Outlander,2015,Jeep,FALSE,Petrol,64467,4,Automatic,4x4,White,8
43525340,17405,639,FORD,Focus ST,2014,Hatchback,TRUE,Petrol,62418,4,Manual,Front,Yellow,8
43593614,17562,585,TOYOTA,Prius,2013,Hatchback,FALSE,Hybrid,120058,4,Automatic,Front,Silver,8
45761866,10036,0,MERCEDES-BENZ,S 500,2000,Sedan,TRUE,LPG,190000,8,Tiptronic,Rear,Silver,12
45793957,21326,0,MERCEDES-BENZ,E 350,2007,Sedan,TRUE,Petrol,150000,6,Tiptronic,Rear,Black,6
45803887,21652,707,HYUNDAI,Tucson,2011,Jeep,TRUE,Diesel,161345,4,Automatic,Front,Silver,4
45782188,13172,7063,TOYOTA,Alphard,2003,Minivan,TRUE,LPG,190000,6,Automatic,4x4,Golden,8
45803020,97401,1077,HYUNDAI,Santa FE,2019,Jeep,TRUE,Diesel,14489,4,Automatic,Front,White,4
45809313,17509,271,HONDA,FIT,2014,Universal,TRUE,Hybrid,82105,4,Automatic,Front,Silver,4
45283336,22266,777,TOYOTA,Camry sporti,2014,Sedan,TRUE,Petrol,72000,4,Tiptronic,Front,Black,12
45798340,25716,0,VOLKSWAGEN,Jetta,2016,Sedan,TRUE,Petrol,32000,4,Automatic,Front,Black,12
45749217,18817,0,KIA,RIO,2016,Hatchback,FALSE,Petrol,91000,4,Manual,Front,Silver,6
45790501,23521,781,TOYOTA,Camry,2012,Sedan,FALSE,Hybrid,165472,4,Automatic,Front,Grey,0
45795527,10349,1268,TOYOTA,Aqua,2012,Hatchback,FALSE,Hybrid,167000,4,Automatic,Front,Silver,4
45787282,36065,0,BMW,550,2012,Sedan,TRUE,Petrol,145000,8,Tiptronic,Rear,White,12
45729812,33550,971,SSANGYONG,REXTON,2016,Jeep,TRUE,Diesel,197826,4,Automatic,Front,Black,4
42094534,19130,779,TOYOTA,Camry SE,2013,Sedan,TRUE,Petrol,140298,4,Automatic,Front,Black,10
45223372,11917,0,MERCEDES-BENZ,CLK 320,2000,Coupe,TRUE,Petrol,165000,6,Tiptronic,Rear,Black,8
45797613,20005,531,HYUNDAI,Elantra,2012,Sedan,TRUE,Petrol,75300,4,Automatic,Front,Black,4
45780230,13799,0,TOYOTA,Aqua,2013,Hatchback,FALSE,Hybrid,170000,4,Variator,Front,Silver,4
45787152,11917,0,MERCEDES-BENZ,Vito,1998,Minivan,TRUE,LPG,188000,4,Automatic,Front,Silver,6
45793764,23592,0,TOYOTA,Prius,2013,Hatchback,FALSE,Hybrid,114000,4,Variator,Front,White,12
45802191,34607,777,HYUNDAI,H1,2014,Minivan,TRUE,Diesel,27000,4,Automatic,Front,Silver,4
45323310,12544,0,INFINITI,FX35,2002,Jeep,TRUE,Petrol,190000,4,Automatic,4x4,Black,6
45810380,45210,1017,CHEVROLET,Malibu,2017,Sedan,TRUE,Petrol,93087,4,Automatic,Front,Silver,4
45656425,10349,915,BMW,X5,2014,Jeep,TRUE,Diesel,0,6,Automatic,4x4,Black,0
45809932,10914,584,CHEVROLET,Cruze,2014,Sedan,TRUE,Petrol,26243,4,Automatic,Front,Silver,4
45815773,14583,0,HONDA,Elysion,2005,Minivan,FALSE,Petrol,175000,8,Automatic,Front,White,2
45770520,25089,0,TOYOTA,Prius,2011,Hatchback,TRUE,Hybrid,135000,4,Variator,Front,Silver,12
45812222,36065,0,PORSCHE,Cayenne,2009,Jeep,TRUE,Diesel,195000,6,Tiptronic,4x4,Black,8
45793109,156805,0,MERCEDES-BENZ,GLS 450,2018,Jeep,TRUE,Petrol,31000,6,Tiptronic,4x4,Black,0
45761305,23678,781,TOYOTA,RAV 4,2012,Jeep,FALSE,Petrol,177600,4,Automatic,Front,Black,11
45769371,23521,1058,TOYOTA,Highlander,2012,Jeep,TRUE,Petrol,140966,6,Automatic,4x4,Black,12
45769092,31675,1817,TOYOTA,Tacoma,2020,Sedan,TRUE,Petrol,1669,6,Automatic,4x4,Black,12
44166470,66902,0,MERCEDES-BENZ,E 350,2013,Sedan,TRUE,Diesel,181000,8,Tiptronic,Rear,Grey,0
45648783,13328,1399,LEXUS,RX 450,2010,Jeep,TRUE,Hybrid,186005,6,Automatic,4x4,Silver,12
45541332,24148,777,MAZDA,Mazda 6,2014,Sedan,FALSE,Petrol,125000,4,Automatic,Front,Grey,12
45771964,21012,0,TOYOTA,Prius,2014,Hatchback,FALSE,Hybrid,99040,4,Variator,Front,White,8
45809844,13184,501,TOYOTA,Aqua,2014,Hatchback,TRUE,Petrol,99249,4,Automatic,Front,White,4
45729941,37837,831,SSANGYONG,Actyon,2017,Jeep,TRUE,Petrol,72052,4,Automatic,Front,Brown,4
45291946,21636,862,TOYOTA,Camry,2011,Sedan,FALSE,Petrol,114000,4,Automatic,Front,Black,8
45807394,72758,1975,MERCEDES-BENZ,S 550,2016,Coupe,TRUE,Petrol,50693,8,Automatic,4x4,Red,10
45809716,31424,595,TOYOTA,Aqua,2015,Hatchback,TRUE,Petrol,31000,4,Automatic,Front,Black,4
45809490,13764,501,TOYOTA,Aqua,2014,Hatchback,TRUE,Petrol,157988,4,Automatic,Front,Red,4
45798420,12544,1185,TOYOTA,Camry,2009,Sedan,FALSE,Petrol,130000,4,Automatic,Front,Red,8
45018993,27911,0,MERCEDES-BENZ,C 250,2013,Sedan,TRUE,Petrol,71000,4,Automatic,Rear,White,0
45802851,90919,1076,HYUNDAI,Santa FE,2020,Jeep,TRUE,Diesel,6631,4,Automatic,Front,Grey,4
45730687,32973,730,SSANGYONG,Actyon,2016,Jeep,TRUE,Diesel,94300,4,Automatic,Front,White,4
45809766,14746,640,CHEVROLET,Cruze,2013,Sedan,TRUE,Diesel,186872,4,Automatic,Front,Brown,4
45791833,21012,640,FORD,Fusion,2013,Sedan,TRUE,Hybrid,141000,4,Automatic,Front,Carnelian red,8
45539053,84675,0,LAND ROVER,Range Rover Evoque,2016,Jeep,TRUE,Petrol,64000,4,Automatic,4x4,Black,6
45416979,39201,1399,MERCEDES-BENZ,E 350 AMG,2010,Sedan,TRUE,Petrol,76000,6,Tiptronic,Rear,White,8
45803106,13523,707,HYUNDAI,Sonata,2011,Sedan,TRUE,Petrol,161830,4,Automatic,Front,White,4
45804847,13172,639,HYUNDAI,Sonata,2014,Sedan,TRUE,Petrol,129445,4,Automatic,Front,Silver,10
44253811,16621,781,CHEVROLET,Cruze LS,2018,Sedan,FALSE,Petrol,12532,4,Automatic,Front,Black,8
45793606,27911,456,TOYOTA,Camry HYBRID,2015,Sedan,FALSE,Hybrid,193000,4,Variator,Front,Black,12
45451864,14740,878,TOYOTA,Prius,2009,Sedan,FALSE,Hybrid,2.00E+05,4,Variator,Front,Silver,0
45798141,15681,0,BMW,645 CI,2004,Coupe,TRUE,Petrol,121000,8,Tiptronic,Rear,Grey,8
45814482,24775,0,LEXUS,CT 200h,2011,Hatchback,TRUE,Hybrid,119000,4,Variator,Front,White,0
45774874,27284,640,FORD,Fusion,2013,Sedan,TRUE,Hybrid,130000,4,Automatic,Front,Black,6
45801908,25032,831,HYUNDAI,Elantra,2017,Coupe,TRUE,Petrol,22607,4,Automatic,Front,White,4
45773299,19757,650,CHEVROLET,Cruze LT,2016,Sedan,FALSE,Petrol,58000,4,Tiptronic,Front,Black,12
45769091,10349,0,HONDA,Stream,2006,Minivan,FALSE,CNG,150000,4,Automatic,Front,Silver,4
45732130,33230,640,HYUNDAI,Santa FE,2013,Jeep,TRUE,Diesel,185000,4,Automatic,Front,Black,4
45781363,15681,586,FORD,Transit Connect,2012,Goods wagon,FALSE,Diesel,23000,4,Manual,Front,White,4
45802334,18660,781,HYUNDAI,H1,2012,Minivan,TRUE,Diesel,62234,4,Automatic,Front,Silver,4
45499874,20385,308,TOYOTA,Prius,2014,Hatchback,TRUE,Hybrid,59000,4,Variator,Front,Black,9
45720513,29479,779,TOYOTA,RAV 4,2013,Jeep,FALSE,Petrol,83000,4,Tiptronic,4x4,Black,10
45651036,13328,1399,LEXUS,RX 450,2010,Jeep,TRUE,Hybrid,186005,6,Automatic,4x4,Silver,12
45802070,19657,862,HYUNDAI,H1,2011,Universal,TRUE,Diesel,180000,4,Automatic,Front,Yellow,4
45797278,10986,687,HYUNDAI,I30,2010,Hatchback,TRUE,Petrol,157730,4,Automatic,Front,Grey,4
45813025,27911,0,CHEVROLET,Volt,2015,Hatchback,FALSE,Plug-in Hybrid,65000,4,Automatic,Front,White,12
45781773,23521,1325,TOYOTA,Camry,2019,Sedan,FALSE,Petrol,22400,6,Tiptronic,Front,Brown,10
45322410,49237,765,MERCEDES-BENZ,C 300,2015,Sedan,TRUE,Petrol,45000,6,Automatic,Rear,Grey,6
45748880,21012,1091,TOYOTA,Camry,2016,Sedan,TRUE,Petrol,72678,4,Tiptronic,Front,Grey,6
45803082,56513,1079,HYUNDAI,Santa FE,2018,Jeep,TRUE,Diesel,61640,4,Automatic,Front,Blue,4
45193146,38260,1051,HYUNDAI,Santa FE,2016,Jeep,FALSE,Petrol,113771,4,Automatic,4x4,Orange,7
44106073,10349,0,TOYOTA,Vitz,2010,Hatchback,FALSE,Petrol,95000,3,Variator,Front,Green,2
45732368,48048,891,HYUNDAI,Santa FE,2016,Jeep,TRUE,Diesel,121098,4,Automatic,Front,White,4
45790621,10036,0,MERCEDES-BENZ,E 220,2000,Sedan,FALSE,Petrol,19000,6,Tiptronic,Rear,Blue,4
45793296,21796,764,CHEVROLET,Orlando,2015,Jeep,TRUE,Petrol,28633,4,Automatic,Front,Black,4
45797597,20209,531,HYUNDAI,Elantra,2012,Sedan,TRUE,Petrol,108900,4,Automatic,Front,Silver,4
45796751,15681,1347,HYUNDAI,H1,2008,Minivan,TRUE,Diesel,92605,4,Automatic,Front,Silver,4
45803687,17054,707,HYUNDAI,Tucson,2011,Jeep,TRUE,Diesel,171340,4,Automatic,Front,Grey,4
45776068,10349,702,KIA,RIO,2009,Sedan,FALSE,Petrol,147600,4,Manual,Front,Silver,4
45804455,40224,770,HYUNDAI,Tucson,2016,Jeep,TRUE,Diesel,62232,4,Automatic,Front,Black,4
45755066,23000,308,TOYOTA,Prius,2014,Hatchback,FALSE,Hybrid,90000,4,Automatic,Front,White,12
45743174,16308,0,TOYOTA,Prius,2009,Hatchback,FALSE,Hybrid,140000,4,Automatic,Front,Grey,2
45816277,20385,585,TOYOTA,Prius,2013,Sedan,FALSE,Hybrid,98000,4,Variator,Front,Grey,12
45707621,26030,781,TOYOTA,Camry LE,2012,Sedan,FALSE,Hybrid,78400,4,Automatic,Front,Grey,12
45813890,25716,1935,LEXUS,LS 460,2016,Sedan,TRUE,Petrol,45845,8,Automatic,Rear,Brown,12
45803050,42717,1017,HYUNDAI,Santa FE,2017,Jeep,TRUE,Diesel,113697,4,Automatic,Front,Grey,4
45797057,31797,639,HYUNDAI,Genesis,2014,Coupe,TRUE,Petrol,148915,4,Automatic,Front,Grey,4
45786533,14426,586,HYUNDAI,Elantra,2012,Sedan,FALSE,Petrol,113600,4,Automatic,Front,White,6
45810224,17346,753,CHEVROLET,Malibu,2012,Sedan,TRUE,Petrol,130000,4,Automatic,Front,Grey,4
45770069,31988,0,BMW,530,2011,Sedan,TRUE,Petrol,81000,4,Tiptronic,Rear,Silver,12
44077249,12500,1974,HONDA,FIT,2019,Hatchback,FALSE,Petrol,6000,4,Automatic,Front,Black,2
45781928,67426,0,TOYOTA,Fortuner,2017,Jeep,FALSE,Petrol,20000,4,Tiptronic,4x4,White,8
45795846,125500,1604,MERCEDES-BENZ,S 550,2014,Sedan,TRUE,Petrol,42500,8,Tiptronic,Front,Silver,12
45101783,62722,917,LAND ROVER,Discovery,2013,Jeep,TRUE,Diesel,135000,6,Tiptronic,4x4,Blue,12
45816609,31361,0,LEXUS,CT 200h F SPORT,2012,Hatchback,TRUE,Hybrid,157000,4,Tiptronic,Front,Black,10
45809814,25456,595,TOYOTA,Aqua,2015,Hatchback,TRUE,Petrol,45650,4,Automatic,Front,Grey,4
45777260,10349,0,SUZUKI,Grand Vitara,2000,Jeep,FALSE,Petrol,182000,6,Automatic,4x4,Black,2
45784158,36065,0,CHEVROLET,Camaro,2011,Jeep,TRUE,Petrol,84800,6,Tiptronic,Rear,Red,8
45797603,15847,1024,HYUNDAI,H1,2010,Minivan,TRUE,Diesel,58788,4,Automatic,Front,Black,4
45804268,24709,836,HYUNDAI,Tucson,2010,Jeep,TRUE,Diesel,107374,4,Automatic,Front,Grey,4
45804917,24267,642,HYUNDAI,Tucson,2012,Jeep,TRUE,Diesel,132976,4,Automatic,Front,Silver,4
